ano_mes,mes_desc,faixa_etaria,sexo_desc,regiao,escolaridade_desc,total_pessoas,qtd_ficou_em_casa,qtd_reduziu_contato,qtd_vida_normal,qtd_trabalhou,qtd_trabalho_remoto,qtd_sintomatico_trabalhando,pct_ficou_em_casa,pct_reduziu_contato,pct_vida_normal,pct_trabalho_remoto,pct_sintomatico_trabalhando
202009,Setembro/2020,60-69,Masculino,Sudeste,Superior completo,704,2,0,0,320,350,8,0.28,0.0,0.0,109.38,1.14
202009,Setembro/2020,60-69,Masculino,Sudeste,Fundamental incompleto,2253,1,7,0,804,850,19,0.04,0.31,0.0,105.72,0.84
202009,Setembro/2020,60-69,Masculino,Sudeste,Sem instrução,292,0,1,0,84,77,3,0.0,0.34,0.0,91.67,1.03
202009,Setembro/2020,60-69,Feminino,Sudeste,Pós-graduação,223,0,0,0,87,101,1,0.0,0.0,0.0,116.09,0.45
202009,Setembro/2020,60-69,Masculino,Sudeste,Fundamental completo,723,0,1,0,237,249,6,0.0,0.14,0.0,105.06,0.83
202009,Setembro/2020,60-69,Masculino,Sudeste,Pós-graduação,178,0,1,0,96,101,0,0.0,0.56,0.0,105.21,0.0
202009,Setembro/2020,60-69,Masculino,Sudeste,Superior incompleto,157,0,0,0,63,73,0,0.0,0.0,0.0,115.87,0.0
202009,Setembro/2020,60-69,Feminino,Sudeste,Superior incompleto,164,0,1,0,40,39,0,0.0,0.61,0.0,97.5,0.0
202009,Setembro/2020,60-69,Feminino,Sudeste,Fundamental incompleto,2622,1,14,0,344,340,6,0.04,0.53,0.0,98.84,0.23
202009,Setembro/2020,60-69,Feminino,Sudeste,Médio completo,1500,0,11,0,248,277,3,0.0,0.73,0.0,111.69,0.2
202009,Setembro/2020,60-69,Feminino,Sudeste,Médio incompleto,299,0,3,0,43,50,0,0.0,1.0,0.0,116.28,0.0
202009,Setembro/2020,60-69,Feminino,Sudeste,Superior completo,969,1,6,0,218,252,2,0.1,0.62,0.0,115.6,0.21
202009,Setembro/2020,70+,Feminino,Sudeste,Superior incompleto,53,1,1,0,2,2,0,1.89,1.89,0.0,100.0,0.0
202009,Setembro/2020,70+,Masculino,Sudeste,Superior incompleto,67,0,0,0,8,8,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,70+,Masculino,Sudeste,Médio incompleto,110,2,2,0,10,11,0,1.82,1.82,0.0,110.0,0.0
202009,Setembro/2020,70+,Masculino,Sudeste,Fundamental incompleto,1877,3,10,0,246,220,6,0.16,0.53,0.0,89.43,0.32
202009,Setembro/2020,70+,Masculino,Sudeste,Fundamental completo,578,2,2,0,70,67,2,0.35,0.35,0.0,95.71,0.35
202009,Setembro/2020,70+,Feminino,Sudeste,Fundamental completo,888,0,4,0,26,23,1,0.0,0.45,0.0,88.46,0.11
202009,Setembro/2020,70+,Feminino,Sudeste,Fundamental incompleto,2508,3,9,0,77,56,2,0.12,0.36,0.0,72.73,0.08
202009,Setembro/2020,70+,Masculino,Sudeste,Sem instrução,536,4,2,0,36,24,0,0.75,0.37,0.0,66.67,0.0
202009,Setembro/2020,70+,Masculino,Sudeste,Superior completo,507,0,0,0,96,107,1,0.0,0.0,0.0,111.46,0.2
202009,Setembro/2020,70+,Feminino,Sudeste,Médio completo,833,1,3,0,23,25,1,0.12,0.36,0.0,108.7,0.12
202009,Setembro/2020,70+,Feminino,Sudeste,Sem instrução,924,1,6,0,16,7,0,0.11,0.65,0.0,43.75,0.0
202009,Setembro/2020,70+,Feminino,Sudeste,Pós-graduação,81,0,0,0,11,17,0,0.0,0.0,0.0,154.55,0.0
202009,Setembro/2020,70+,Feminino,Sudeste,Superior completo,546,1,0,0,34,32,1,0.18,0.0,0.0,94.12,0.18
202009,Setembro/2020,70+,Feminino,Sudeste,Médio incompleto,140,0,0,0,4,3,0,0.0,0.0,0.0,75.0,0.0
202009,Setembro/2020,70+,Masculino,Sudeste,Pós-graduação,90,0,1,0,28,30,0,0.0,1.11,0.0,107.14,0.0
202009,Setembro/2020,70+,Masculino,Sudeste,Médio completo,623,0,4,0,64,69,2,0.0,0.64,0.0,107.81,0.32
202009,Setembro/2020,0-17,Masculino,Sul,Sem instrução,2121,2,9,0,0,0,0,0.09,0.42,0.0,0.0,0.0
202009,Setembro/2020,0-17,Feminino,Sul,Fundamental incompleto,3581,1,6,0,22,8,1,0.03,0.17,0.0,36.36,0.03
202009,Setembro/2020,0-17,Masculino,Sul,Médio completo,48,0,0,0,9,10,0,0.0,0.0,0.0,111.11,0.0
202009,Setembro/2020,0-17,Feminino,Sul,Fundamental completo,99,0,0,0,7,6,0,0.0,0.0,0.0,85.71,0.0
202009,Setembro/2020,0-17,Masculino,Sul,Médio incompleto,997,0,2,0,165,129,1,0.0,0.2,0.0,78.18,0.1
202009,Setembro/2020,0-17,Masculino,Sul,Fundamental completo,107,0,0,0,14,12,0,0.0,0.0,0.0,85.71,0.0
202009,Setembro/2020,0-17,Feminino,Sul,Médio incompleto,989,0,0,0,114,93,6,0.0,0.0,0.0,81.58,0.61
202009,Setembro/2020,0-17,Feminino,Sul,Sem instrução,1964,0,5,0,0,0,0,0.0,0.25,0.0,0.0,0.0
202009,Setembro/2020,0-17,Feminino,Sul,Médio completo,49,0,1,0,9,9,0,0.0,2.04,0.0,100.0,0.0
202009,Setembro/2020,0-17,Masculino,Sul,Fundamental incompleto,3785,0,8,0,54,33,0,0.0,0.21,0.0,61.11,0.0
202009,Setembro/2020,0-17,Feminino,Sul,Superior incompleto,13,0,0,0,6,6,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,0-17,Masculino,Sul,Superior incompleto,10,0,0,0,3,4,0,0.0,0.0,0.0,133.33,0.0
202009,Setembro/2020,18-29,Feminino,Sul,Médio completo,1726,0,5,0,951,965,15,0.0,0.29,0.0,101.47,0.87
202009,Setembro/2020,18-29,Masculino,Sul,Sem instrução,37,0,0,0,5,5,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,18-29,Masculino,Sul,Superior incompleto,1073,0,2,0,632,633,8,0.0,0.19,0.0,100.16,0.75
202009,Setembro/2020,18-29,Feminino,Sul,Médio incompleto,575,0,2,0,212,214,3,0.0,0.35,0.0,100.94,0.52
202009,Setembro/2020,18-29,Masculino,Sul,Pós-graduação,67,0,1,0,52,55,0,0.0,1.49,0.0,105.77,0.0
202009,Setembro/2020,18-29,Feminino,Sul,Fundamental incompleto,232,0,1,0,74,75,2,0.0,0.43,0.0,101.35,0.86
202009,Setembro/2020,18-29,Masculino,Sul,Médio incompleto,791,1,4,0,494,487,4,0.13,0.51,0.0,98.58,0.51
202009,Setembro/2020,18-29,Feminino,Sul,Superior incompleto,1248,0,8,0,645,652,12,0.0,0.64,0.0,101.09,0.96
202009,Setembro/2020,18-29,Feminino,Sul,Pós-graduação,145,0,1,0,117,123,0,0.0,0.69,0.0,105.13,0.0
202009,Setembro/2020,18-29,Masculino,Sul,Fundamental incompleto,393,0,1,0,260,264,4,0.0,0.25,0.0,101.54,1.02
202009,Setembro/2020,18-29,Masculino,Sul,Médio completo,1840,0,10,0,1405,1389,28,0.0,0.54,0.0,98.86,1.52
202009,Setembro/2020,18-29,Feminino,Sul,Fundamental completo,224,0,1,0,104,96,1,0.0,0.45,0.0,92.31,0.45
202009,Setembro/2020,18-29,Masculino,Sul,Fundamental completo,343,0,1,0,261,258,2,0.0,0.29,0.0,98.85,0.58
202009,Setembro/2020,18-29,Feminino,Sul,Superior completo,807,0,1,0,609,626,8,0.0,0.12,0.0,102.79,0.99
202009,Setembro/2020,18-29,Masculino,Sul,Superior completo,553,0,2,0,441,446,9,0.0,0.36,0.0,101.13,1.63
202009,Setembro/2020,18-29,Feminino,Sul,Sem instrução,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,30-39,Masculino,Sul,Médio incompleto,388,0,1,0,323,329,5,0.0,0.26,0.0,101.86,1.29
202009,Setembro/2020,30-39,Feminino,Sul,Pós-graduação,426,0,3,0,363,389,10,0.0,0.7,0.0,107.16,2.35
202009,Setembro/2020,30-39,Feminino,Sul,Fundamental completo,330,0,1,0,195,182,3,0.0,0.3,0.0,93.33,0.91
202009,Setembro/2020,30-39,Feminino,Sul,Superior completo,1216,0,3,0,918,981,13,0.0,0.25,0.0,106.86,1.07
202009,Setembro/2020,30-39,Masculino,Sul,Superior incompleto,401,0,0,0,342,340,4,0.0,0.0,0.0,99.42,1.0
202009,Setembro/2020,30-39,Masculino,Sul,Pós-graduação,264,0,1,0,241,248,2,0.0,0.38,0.0,102.9,0.76
202009,Setembro/2020,30-39,Masculino,Sul,Fundamental completo,394,0,0,0,344,345,6,0.0,0.0,0.0,100.29,1.52
202009,Setembro/2020,30-39,Feminino,Sul,Médio incompleto,358,0,2,0,182,182,2,0.0,0.56,0.0,100.0,0.56
202009,Setembro/2020,30-39,Feminino,Sul,Médio completo,1632,0,14,0,998,1031,13,0.0,0.86,0.0,103.31,0.8
202009,Setembro/2020,30-39,Feminino,Sul,Fundamental incompleto,456,0,1,0,216,196,4,0.0,0.22,0.0,90.74,0.88
202009,Setembro/2020,30-39,Feminino,Sul,Sem instrução,29,0,1,0,0,1,0,0.0,3.45,0.0,0.0,0.0
202009,Setembro/2020,30-39,Feminino,Sul,Superior incompleto,421,0,3,0,263,284,3,0.0,0.71,0.0,107.98,0.71
202009,Setembro/2020,30-39,Masculino,Sul,Superior completo,853,1,3,0,758,770,10,0.12,0.35,0.0,101.58,1.17
202009,Setembro/2020,30-39,Masculino,Sul,Médio completo,1662,0,8,0,1415,1444,24,0.0,0.48,0.0,102.05,1.44
202009,Setembro/2020,30-39,Masculino,Sul,Fundamental incompleto,550,0,0,1,441,455,11,0.0,0.0,0.18,103.17,2.0
202009,Setembro/2020,30-39,Masculino,Sul,Sem instrução,29,0,0,0,4,4,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,40-49,Masculino,Sul,Fundamental incompleto,1271,1,4,0,1046,1075,16,0.08,0.31,0.0,102.77,1.26
202009,Setembro/2020,40-49,Masculino,Sul,Médio incompleto,269,0,0,0,212,216,3,0.0,0.0,0.0,101.89,1.12
202009,Setembro/2020,40-49,Feminino,Sul,Fundamental incompleto,1189,0,6,0,618,565,14,0.0,0.5,0.0,91.42,1.18
202009,Setembro/2020,40-49,Masculino,Sul,Sem instrução,65,0,0,0,26,27,0,0.0,0.0,0.0,103.85,0.0
202009,Setembro/2020,40-49,Masculino,Sul,Médio completo,1296,2,3,0,1096,1133,11,0.15,0.23,0.0,103.38,0.85
202009,Setembro/2020,40-49,Feminino,Sul,Superior incompleto,246,0,0,0,154,157,1,0.0,0.0,0.0,101.95,0.41
202009,Setembro/2020,40-49,Masculino,Sul,Superior incompleto,236,0,0,0,199,208,3,0.0,0.0,0.0,104.52,1.27
202009,Setembro/2020,40-49,Feminino,Sul,Pós-graduação,407,0,3,0,353,373,7,0.0,0.74,0.0,105.67,1.72
202009,Setembro/2020,40-49,Masculino,Sul,Fundamental completo,512,1,4,0,412,436,6,0.2,0.78,0.0,105.83,1.17
202009,Setembro/2020,40-49,Masculino,Sul,Pós-graduação,254,0,1,0,222,232,1,0.0,0.39,0.0,104.5,0.39
202009,Setembro/2020,40-49,Feminino,Sul,Sem instrução,41,0,0,0,11,11,1,0.0,0.0,0.0,100.0,2.44
202009,Setembro/2020,40-49,Feminino,Sul,Médio incompleto,327,0,2,0,194,201,3,0.0,0.61,0.0,103.61,0.92
202009,Setembro/2020,40-49,Feminino,Sul,Médio completo,1465,1,6,0,940,962,18,0.07,0.41,0.0,102.34,1.23
202009,Setembro/2020,40-49,Masculino,Sul,Superior completo,597,2,0,0,540,547,6,0.34,0.0,0.0,101.3,1.01
202009,Setembro/2020,40-49,Feminino,Sul,Superior completo,845,1,3,0,674,695,10,0.12,0.36,0.0,103.12,1.18
202009,Setembro/2020,40-49,Feminino,Sul,Fundamental completo,528,0,4,0,312,303,1,0.0,0.76,0.0,97.12,0.19
202009,Setembro/2020,50-59,Feminino,Sul,Fundamental completo,704,0,5,0,292,290,5,0.0,0.71,0.0,99.32,0.71
202009,Setembro/2020,50-59,Masculino,Sul,Fundamental incompleto,1720,1,6,0,1209,1228,17,0.06,0.35,0.0,101.57,0.99
202009,Setembro/2020,50-59,Feminino,Sul,Sem instrução,99,0,2,0,19,15,1,0.0,2.02,0.0,78.95,1.01
202009,Setembro/2020,50-59,Masculino,Sul,Superior incompleto,164,0,0,0,119,125,1,0.0,0.0,0.0,105.04,0.61
202009,Setembro/2020,50-59,Masculino,Sul,Superior completo,499,0,0,0,403,413,6,0.0,0.0,0.0,102.48,1.2
202009,Setembro/2020,50-59,Feminino,Sul,Superior incompleto,162,0,0,0,92,93,3,0.0,0.0,0.0,101.09,1.85
202009,Setembro/2020,50-59,Masculino,Sul,Médio completo,1105,0,4,0,789,829,5,0.0,0.36,0.0,105.07,0.45
202009,Setembro/2020,50-59,Masculino,Sul,Pós-graduação,177,0,0,0,147,149,5,0.0,0.0,0.0,101.36,2.82
202009,Setembro/2020,50-59,Masculino,Sul,Fundamental completo,630,0,3,0,427,454,5,0.0,0.48,0.0,106.32,0.79
202009,Setembro/2020,50-59,Feminino,Sul,Pós-graduação,297,0,2,0,196,207,1,0.0,0.67,0.0,105.61,0.34
202009,Setembro/2020,50-59,Feminino,Sul,Fundamental incompleto,1852,1,3,0,758,648,11,0.05,0.16,0.0,85.49,0.59
202009,Setembro/2020,50-59,Feminino,Sul,Superior completo,667,1,4,0,397,423,8,0.15,0.6,0.0,106.55,1.2
202009,Setembro/2020,50-59,Feminino,Sul,Médio completo,1312,1,12,0,632,669,14,0.08,0.91,0.0,105.85,1.07
202009,Setembro/2020,50-59,Masculino,Sul,Médio incompleto,282,0,0,0,194,206,3,0.0,0.0,0.0,106.19,1.06
202009,Setembro/2020,50-59,Feminino,Sul,Médio incompleto,247,0,1,0,106,105,1,0.0,0.4,0.0,99.06,0.4
202009,Setembro/2020,50-59,Masculino,Sul,Sem instrução,85,0,1,0,40,44,0,0.0,1.18,0.0,110.0,0.0
202009,Setembro/2020,60-69,Feminino,Sul,Superior completo,402,1,1,0,119,114,2,0.25,0.25,0.0,95.8,0.5
202009,Setembro/2020,60-69,Masculino,Sul,Fundamental completo,497,1,0,0,180,192,4,0.2,0.0,0.0,106.67,0.8
202009,Setembro/2020,60-69,Masculino,Sul,Pós-graduação,93,0,0,0,48,48,1,0.0,0.0,0.0,100.0,1.08
202009,Setembro/2020,60-69,Feminino,Sul,Pós-graduação,146,0,1,0,52,50,1,0.0,0.68,0.0,96.15,0.68
202009,Setembro/2020,60-69,Feminino,Sul,Médio incompleto,166,1,1,0,29,27,0,0.6,0.6,0.0,93.1,0.0
202009,Setembro/2020,60-69,Feminino,Sul,Superior incompleto,92,0,0,0,25,29,0,0.0,0.0,0.0,116.0,0.0
202009,Setembro/2020,60-69,Masculino,Sul,Sem instrução,114,0,0,0,34,30,0,0.0,0.0,0.0,88.24,0.0
202009,Setembro/2020,60-69,Feminino,Sul,Sem instrução,185,0,1,0,15,13,0,0.0,0.54,0.0,86.67,0.0
202009,Setembro/2020,60-69,Masculino,Sul,Superior incompleto,130,1,1,0,49,57,1,0.77,0.77,0.0,116.33,0.77
202009,Setembro/2020,60-69,Feminino,Sul,Fundamental incompleto,1862,1,5,0,312,246,4,0.05,0.27,0.0,78.85,0.21
202009,Setembro/2020,60-69,Feminino,Sul,Médio completo,742,1,3,0,125,134,2,0.13,0.4,0.0,107.2,0.27
202009,Setembro/2020,60-69,Masculino,Sul,Médio incompleto,158,0,1,0,56,62,0,0.0,0.63,0.0,110.71,0.0
202009,Setembro/2020,60-69,Masculino,Sul,Superior completo,319,0,1,0,156,158,1,0.0,0.31,0.0,101.28,0.31
202009,Setembro/2020,60-69,Feminino,Sul,Fundamental completo,518,0,3,0,80,80,0,0.0,0.58,0.0,100.0,0.0
202009,Setembro/2020,60-69,Masculino,Sul,Médio completo,655,1,2,0,228,253,4,0.15,0.31,0.0,110.96,0.61
202009,Setembro/2020,60-69,Masculino,Sul,Fundamental incompleto,1670,0,2,0,585,579,11,0.0,0.12,0.0,98.97,0.66
202009,Setembro/2020,70+,Masculino,Sul,Superior completo,202,0,2,0,43,45,1,0.0,0.99,0.0,104.65,0.5
202009,Setembro/2020,70+,Masculino,Sul,Sem instrução,216,0,1,0,15,12,0,0.0,0.46,0.0,80.0,0.0
202009,Setembro/2020,70+,Feminino,Sul,Pós-graduação,55,0,0,0,7,6,0,0.0,0.0,0.0,85.71,0.0
202009,Setembro/2020,70+,Masculino,Sul,Fundamental completo,302,1,0,0,38,35,0,0.33,0.0,0.0,92.11,0.0
202009,Setembro/2020,70+,Masculino,Sul,Pós-graduação,38,0,0,0,11,11,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,70+,Masculino,Sul,Superior incompleto,46,0,0,0,3,4,0,0.0,0.0,0.0,133.33,0.0
202009,Setembro/2020,70+,Feminino,Sul,Superior completo,211,0,1,0,13,14,0,0.0,0.47,0.0,107.69,0.0
202009,Setembro/2020,70+,Masculino,Sul,Médio incompleto,65,0,0,0,10,8,0,0.0,0.0,0.0,80.0,0.0
202009,Setembro/2020,70+,Feminino,Sul,Superior incompleto,38,1,0,0,0,0,0,2.63,0.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Feminino,Sul,Médio incompleto,73,0,0,0,3,3,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,70+,Feminino,Sul,Fundamental incompleto,1844,4,3,1,86,52,1,0.22,0.16,0.05,60.47,0.05
202009,Setembro/2020,70+,Masculino,Sul,Médio completo,263,0,0,0,31,32,2,0.0,0.0,0.0,103.23,0.76
202009,Setembro/2020,70+,Masculino,Sul,Fundamental incompleto,1466,1,5,0,178,150,2,0.07,0.34,0.0,84.27,0.14
202009,Setembro/2020,70+,Feminino,Sul,Sem instrução,424,2,4,0,6,3,1,0.47,0.94,0.0,50.0,0.24
202009,Setembro/2020,70+,Feminino,Sul,Fundamental completo,452,2,1,0,16,13,0,0.44,0.22,0.0,81.25,0.0
202009,Setembro/2020,70+,Feminino,Sul,Médio completo,387,5,0,0,25,23,1,1.29,0.0,0.0,92.0,0.26
202010,Outubro/2020,0-17,Feminino,Centro-Oeste,Fundamental completo,80,1,1,0,5,4,0,1.25,1.25,0.0,80.0,0.0
202010,Outubro/2020,0-17,Masculino,Centro-Oeste,Fundamental completo,113,0,0,0,8,8,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,0-17,Masculino,Centro-Oeste,Fundamental incompleto,2729,0,7,0,39,33,3,0.0,0.26,0.0,84.62,0.11
202010,Outubro/2020,0-17,Feminino,Centro-Oeste,Fundamental incompleto,2495,0,10,1,10,11,0,0.0,0.4,0.04,110.0,0.0
202010,Outubro/2020,0-17,Masculino,Centro-Oeste,Superior incompleto,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,0-17,Feminino,Centro-Oeste,Superior incompleto,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,0-17,Masculino,Centro-Oeste,Médio completo,23,0,0,0,7,7,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,0-17,Feminino,Centro-Oeste,Médio completo,23,0,0,0,5,4,0,0.0,0.0,0.0,80.0,0.0
202010,Outubro/2020,0-17,Masculino,Centro-Oeste,Sem instrução,1388,0,3,0,0,0,0,0.0,0.22,0.0,0.0,0.0
202010,Outubro/2020,0-17,Feminino,Centro-Oeste,Médio incompleto,694,0,3,0,51,52,0,0.0,0.43,0.0,101.96,0.0
202010,Outubro/2020,0-17,Masculino,Centro-Oeste,Médio incompleto,690,0,4,0,99,92,1,0.0,0.58,0.0,92.93,0.14
202010,Outubro/2020,0-17,Feminino,Centro-Oeste,Sem instrução,1322,2,4,0,0,0,0,0.15,0.3,0.0,0.0,0.0
202010,Outubro/2020,18-29,Feminino,Centro-Oeste,Fundamental completo,113,0,1,0,42,43,3,0.0,0.88,0.0,102.38,2.65
202010,Outubro/2020,18-29,Masculino,Centro-Oeste,Médio incompleto,620,0,0,0,385,380,5,0.0,0.0,0.0,98.7,0.81
202010,Outubro/2020,18-29,Masculino,Centro-Oeste,Médio completo,1142,0,4,0,769,780,11,0.0,0.35,0.0,101.43,0.96
202010,Outubro/2020,18-29,Masculino,Centro-Oeste,Fundamental incompleto,262,0,2,0,184,184,5,0.0,0.76,0.0,100.0,1.91
202010,Outubro/2020,18-29,Feminino,Centro-Oeste,Superior incompleto,828,0,8,0,350,356,8,0.0,0.97,0.0,101.71,0.97
202010,Outubro/2020,18-29,Masculino,Centro-Oeste,Fundamental completo,147,0,2,0,114,116,2,0.0,1.36,0.0,101.75,1.36
202010,Outubro/2020,18-29,Masculino,Centro-Oeste,Superior completo,361,0,5,0,278,275,4,0.0,1.39,0.0,98.92,1.11
202010,Outubro/2020,18-29,Masculino,Centro-Oeste,Sem instrução,27,0,0,0,4,4,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,18-29,Feminino,Centro-Oeste,Pós-graduação,80,0,0,0,57,59,1,0.0,0.0,0.0,103.51,1.25
202010,Outubro/2020,18-29,Feminino,Centro-Oeste,Médio completo,1137,0,11,0,520,534,9,0.0,0.97,0.0,102.69,0.79
202010,Outubro/2020,18-29,Feminino,Centro-Oeste,Superior completo,557,0,5,0,371,382,4,0.0,0.9,0.0,102.96,0.72
202010,Outubro/2020,18-29,Feminino,Centro-Oeste,Sem instrução,11,0,0,0,1,1,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,18-29,Masculino,Centro-Oeste,Pós-graduação,39,0,0,0,33,33,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,18-29,Masculino,Centro-Oeste,Superior incompleto,693,0,2,0,388,386,5,0.0,0.29,0.0,99.48,0.72
202010,Outubro/2020,18-29,Feminino,Centro-Oeste,Médio incompleto,436,1,3,1,138,142,8,0.23,0.69,0.23,102.9,1.83
202010,Outubro/2020,18-29,Feminino,Centro-Oeste,Fundamental incompleto,187,0,1,0,47,50,1,0.0,0.53,0.0,106.38,0.53
202010,Outubro/2020,30-39,Masculino,Centro-Oeste,Fundamental incompleto,524,0,3,0,408,420,5,0.0,0.57,0.0,102.94,0.95
202010,Outubro/2020,30-39,Masculino,Centro-Oeste,Pós-graduação,165,0,1,0,158,163,1,0.0,0.61,0.0,103.16,0.61
202010,Outubro/2020,30-39,Feminino,Centro-Oeste,Superior incompleto,264,0,2,0,157,170,4,0.0,0.76,0.0,108.28,1.52
202010,Outubro/2020,30-39,Masculino,Centro-Oeste,Superior completo,526,0,9,0,466,475,6,0.0,1.71,0.0,101.93,1.14
202010,Outubro/2020,30-39,Feminino,Centro-Oeste,Médio completo,1020,0,10,0,577,597,6,0.0,0.98,0.0,103.47,0.59
202010,Outubro/2020,30-39,Feminino,Centro-Oeste,Sem instrução,21,0,1,0,4,4,1,0.0,4.76,0.0,100.0,4.76
202010,Outubro/2020,30-39,Feminino,Centro-Oeste,Pós-graduação,224,0,3,0,182,199,1,0.0,1.34,0.0,109.34,0.45
202010,Outubro/2020,30-39,Feminino,Centro-Oeste,Fundamental incompleto,343,1,4,0,130,131,1,0.29,1.17,0.0,100.77,0.29
202010,Outubro/2020,30-39,Feminino,Centro-Oeste,Médio incompleto,253,0,2,0,126,129,0,0.0,0.79,0.0,102.38,0.0
202010,Outubro/2020,30-39,Masculino,Centro-Oeste,Superior incompleto,209,0,1,0,171,174,0,0.0,0.48,0.0,101.75,0.0
202010,Outubro/2020,30-39,Masculino,Centro-Oeste,Médio incompleto,287,0,4,0,244,250,6,0.0,1.39,0.0,102.46,2.09
202010,Outubro/2020,30-39,Masculino,Centro-Oeste,Médio completo,917,0,2,0,789,802,9,0.0,0.22,0.0,101.65,0.98
202010,Outubro/2020,30-39,Masculino,Centro-Oeste,Sem instrução,41,0,0,0,12,14,0,0.0,0.0,0.0,116.67,0.0
202010,Outubro/2020,30-39,Masculino,Centro-Oeste,Fundamental completo,182,0,2,0,151,152,2,0.0,1.1,0.0,100.66,1.1
202010,Outubro/2020,30-39,Feminino,Centro-Oeste,Fundamental completo,171,0,2,0,68,72,1,0.0,1.17,0.0,105.88,0.58
202010,Outubro/2020,30-39,Feminino,Centro-Oeste,Superior completo,804,1,6,0,595,642,13,0.12,0.75,0.0,107.9,1.62
202010,Outubro/2020,40-49,Feminino,Centro-Oeste,Fundamental incompleto,755,0,8,0,319,322,7,0.0,1.06,0.0,100.94,0.93
202010,Outubro/2020,40-49,Masculino,Centro-Oeste,Sem instrução,71,0,0,0,35,35,1,0.0,0.0,0.0,100.0,1.41
202010,Outubro/2020,40-49,Feminino,Centro-Oeste,Superior incompleto,159,0,6,0,104,108,4,0.0,3.77,0.0,103.85,2.52
202010,Outubro/2020,40-49,Feminino,Centro-Oeste,Pós-graduação,247,0,1,0,202,218,4,0.0,0.4,0.0,107.92,1.62
202010,Outubro/2020,40-49,Masculino,Centro-Oeste,Superior incompleto,124,0,3,0,102,109,5,0.0,2.42,0.0,106.86,4.03
202010,Outubro/2020,40-49,Feminino,Centro-Oeste,Sem instrução,50,0,0,0,16,16,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,40-49,Masculino,Centro-Oeste,Fundamental incompleto,851,0,5,1,683,699,12,0.0,0.59,0.12,102.34,1.41
202010,Outubro/2020,40-49,Masculino,Centro-Oeste,Médio incompleto,208,0,1,0,177,185,0,0.0,0.48,0.0,104.52,0.0
202010,Outubro/2020,40-49,Feminino,Centro-Oeste,Fundamental completo,233,0,1,0,113,115,2,0.0,0.43,0.0,101.77,0.86
202010,Outubro/2020,40-49,Feminino,Centro-Oeste,Médio completo,943,1,10,0,549,558,6,0.11,1.06,0.0,101.64,0.64
202010,Outubro/2020,40-49,Masculino,Centro-Oeste,Fundamental completo,245,1,2,0,214,214,1,0.41,0.82,0.0,100.0,0.41
202010,Outubro/2020,40-49,Feminino,Centro-Oeste,Médio incompleto,224,0,2,0,120,120,2,0.0,0.89,0.0,100.0,0.89
202010,Outubro/2020,40-49,Masculino,Centro-Oeste,Superior completo,409,0,5,0,366,372,8,0.0,1.22,0.0,101.64,1.96
202010,Outubro/2020,40-49,Feminino,Centro-Oeste,Superior completo,633,0,11,0,448,477,8,0.0,1.74,0.0,106.47,1.26
202010,Outubro/2020,40-49,Masculino,Centro-Oeste,Médio completo,771,0,7,0,647,671,9,0.0,0.91,0.0,103.71,1.17
202010,Outubro/2020,40-49,Masculino,Centro-Oeste,Pós-graduação,140,0,0,0,129,136,0,0.0,0.0,0.0,105.43,0.0
202010,Outubro/2020,50-59,Masculino,Centro-Oeste,Médio incompleto,161,0,0,0,113,116,0,0.0,0.0,0.0,102.65,0.0
202010,Outubro/2020,50-59,Feminino,Centro-Oeste,Médio incompleto,165,0,1,0,65,63,0,0.0,0.61,0.0,96.92,0.0
202010,Outubro/2020,50-59,Masculino,Centro-Oeste,Superior incompleto,74,0,0,0,60,64,0,0.0,0.0,0.0,106.67,0.0
202010,Outubro/2020,50-59,Feminino,Centro-Oeste,Superior completo,440,0,4,0,252,283,3,0.0,0.91,0.0,112.3,0.68
202010,Outubro/2020,50-59,Feminino,Centro-Oeste,Pós-graduação,159,0,1,0,91,98,1,0.0,0.63,0.0,107.69,0.63
202010,Outubro/2020,50-59,Feminino,Centro-Oeste,Fundamental incompleto,1003,1,0,0,346,343,7,0.1,0.0,0.0,99.13,0.7
202010,Outubro/2020,50-59,Masculino,Centro-Oeste,Superior completo,273,0,1,0,208,219,4,0.0,0.37,0.0,105.29,1.47
202010,Outubro/2020,50-59,Masculino,Centro-Oeste,Fundamental completo,249,0,0,0,175,184,1,0.0,0.0,0.0,105.14,0.4
